question,answer
"t0:0.0, p0:82.95, v0:-0.19.2.0? ",82.47
"t0:0.0, p0:88.34, v0:-0.56.2.0? ",87.12
"t0:0.0, p0:64.38, v0:-0.38.2.0? ",63.52
"t0:0.0, p0:15.51, v0:-0.37.2.0? ",14.67
"t0:0.0, p0:65.21, v0:-0.01.2.0? ",65.09
"t0:0.0, p0:11.06, v0:-0.69.2.0? ",9.58
"t0:0.0, p0:78.92, v0:0.22.2.0? ",79.26
"t0:0.0, p0:68.46, v0:0.86.2.0? ",70.08
"t0:0.0, p0:73.17, v0:0.41.2.0? ",73.89
"t0:0.0, p0:34.79, v0:-0.18.2.0? ",34.33
"t0:0.0, p0:26.06, v0:-0.19.2.0? ",25.58
"t0:0.0, p0:47.41, v0:-0.35.2.0? ",46.61
"t0:0.0, p0:56.88, v0:0.49.2.0? ",57.76
"t0:0.0, p0:38.24, v0:0.38.2.0? ",38.9
"t0:0.0, p0:97.37, v0:-0.85.2.0? ",95.57
"t0:0.0, p0:13.47, v0:0.45.2.0? ",14.27
"t0:0.0, p0:13.97, v0:0.81.2.0? ",15.49
"t0:0.0, p0:90.23, v0:-0.31.2.0? ",89.51
"t0:0.0, p0:34.06, v0:-0.32.2.0? ",33.32
"t0:0.0, p0:36.89, v0:0.36.2.0? ",37.51
"t0:0.0, p0:79.32, v0:0.2.2.0? ",79.62
"t0:0.0, p0:31.73, v0:0.78.2.0? ",33.19
"t0:0.0, p0:91.94, v0:0.04.2.0? ",91.92
"t0:0.0, p0:87.15, v0:-0.95.2.0? ",85.15
"t0:0.0, p0:76.78, v0:0.74.2.0? ",78.16
"t0:0.0, p0:48.14, v0:0.04.2.0? ",48.12
"t0:0.0, p0:25.22, v0:-0.68.2.0? ",23.76
"t0:0.0, p0:20.9, v0:0.96.2.0? ",22.72
"t0:0.0, p0:43.92, v0:-0.1.2.0? ",43.62
"t0:0.0, p0:61.83, v0:0.2.2.0? ",62.13
"t0:0.0, p0:32.85, v0:-0.53.2.0? ",31.69
"t0:0.0, p0:54.29, v0:-0.62.2.0? ",52.95
"t0:0.0, p0:66.39, v0:-0.48.2.0? ",65.33
"t0:0.0, p0:66.59, v0:0.54.2.0? ",67.57
"t0:0.0, p0:43.06, v0:0.15.2.0? ",43.26
"t0:0.0, p0:1.37, v0:0.2.2.0? ",1.67
"t0:0.0, p0:42.62, v0:-0.78.2.0? ",40.96
"t0:0.0, p0:51.14, v0:-0.85.2.0? ",49.34
"t0:0.0, p0:85.72, v0:-0.19.2.0? ",85.24
"t0:0.0, p0:66.91, v0:-0.98.2.0? ",64.85
"t0:0.0, p0:76.73, v0:-0.52.2.0? ",75.59
"t0:0.0, p0:79.94, v0:0.97.2.0? ",81.78
"t0:0.0, p0:40.27, v0:-0.75.2.0? ",38.67
"t0:0.0, p0:90.12, v0:-0.15.2.0? ",89.72
"t0:0.0, p0:88.39, v0:0.86.2.0? ",90.01
"t0:0.0, p0:74.84, v0:-0.34.2.0? ",74.06
"t0:0.0, p0:12.9, v0:-0.37.2.0? ",12.06
"t0:0.0, p0:0.3, v0:0.56.2.0? ",1.32
"t0:0.0, p0:23.35, v0:0.54.2.0? ",24.33
"t0:0.0, p0:85.95, v0:-0.64.2.0? ",84.57
"t0:0.0, p0:91.83, v0:0.69.2.0? ",93.11
"t0:0.0, p0:76.33, v0:0.83.2.0? ",77.89
"t0:0.0, p0:34.01, v0:0.19.2.0? ",34.29
"t0:0.0, p0:61.54, v0:0.59.2.0? ",62.62
"t0:0.0, p0:2.3, v0:-0.9.2.0? ",0.4
"t0:0.0, p0:31.08, v0:-0.23.2.0? ",30.52
"t0:0.0, p0:88.29, v0:-0.82.2.0? ",86.55
"t0:0.0, p0:8.78, v0:-0.41.2.0? ",7.86
"t0:0.0, p0:1.31, v0:0.52.2.0? ",2.25
"t0:0.0, p0:3.89, v0:-0.28.2.0? ",3.23
"t0:0.0, p0:46.07, v0:-0.43.2.0? ",45.11
"t0:0.0, p0:56.47, v0:-0.39.2.0? ",55.59
"t0:0.0, p0:25.73, v0:0.41.2.0? ",26.45
"t0:0.0, p0:32.01, v0:-0.83.2.0? ",30.25
"t0:0.0, p0:52.23, v0:-0.82.2.0? ",50.49
"t0:0.0, p0:77.28, v0:-0.45.2.0? ",76.28
"t0:0.0, p0:7.38, v0:0.46.2.0? ",8.2
"t0:0.0, p0:49.51, v0:-0.07.2.0? ",49.27
"t0:0.0, p0:98.69, v0:0.16.2.0? ",98.91
"t0:0.0, p0:10.35, v0:-0.54.2.0? ",9.17
"t0:0.0, p0:95.2, v0:0.09.2.0? ",95.28
"t0:0.0, p0:27.46, v0:0.51.2.0? ",28.38
"t0:0.0, p0:66.88, v0:0.7.2.0? ",68.18
"t0:0.0, p0:72.01, v0:0.09.2.0? ",72.09
"t0:0.0, p0:74.8, v0:-0.34.2.0? ",74.02
"t0:0.0, p0:71.81, v0:0.79.2.0? ",73.29
"t0:0.0, p0:74.15, v0:-0.25.2.0? ",73.55
"t0:0.0, p0:22.56, v0:0.41.2.0? ",23.28
"t0:0.0, p0:17.06, v0:-0.47.2.0? ",16.02
"t0:0.0, p0:50.01, v0:-0.51.2.0? ",48.89
"t0:0.0, p0:46.23, v0:0.48.2.0? ",47.09
"t0:0.0, p0:60.08, v0:-0.84.2.0? ",58.3
"t0:0.0, p0:69.19, v0:0.67.2.0? ",70.43
"t0:0.0, p0:55.96, v0:-0.02.2.0? ",55.82
"t0:0.0, p0:81.79, v0:-0.63.2.0? ",80.43
"t0:0.0, p0:9.98, v0:0.92.2.0? ",11.72
"t0:0.0, p0:11.05, v0:-0.0.2.0? ",10.95
"t0:0.0, p0:45.66, v0:0.07.2.0? ",45.7
"t0:0.0, p0:15.78, v0:-0.28.2.0? ",15.12
"t0:0.0, p0:59.15, v0:-1.0.2.0? ",57.05
"t0:0.0, p0:61.37, v0:0.5.2.0? ",62.27
"t0:0.0, p0:75.63, v0:0.59.2.0? ",76.71
"t0:0.0, p0:35.47, v0:-0.16.2.0? ",35.05
"t0:0.0, p0:32.45, v0:-0.71.2.0? ",30.93
"t0:0.0, p0:87.24, v0:-0.61.2.0? ",85.92
"t0:0.0, p0:0.25, v0:-0.85.1.0? ",0.0
"t0:0.0, p0:39.16, v0:-0.99.2.0? ",37.08
"t0:0.0, p0:4.09, v0:0.66.2.0? ",5.31
"t0:0.0, p0:2.46, v0:0.42.2.0? ",3.2
"t0:0.0, p0:20.11, v0:0.29.2.0? ",20.59
"t0:0.0, p0:20.21, v0:0.26.2.0? ",20.63
"t0:0.0, p0:21.07, v0:-0.2.2.0? ",20.57
"t0:0.0, p0:6.98, v0:0.02.2.0? ",6.92
"t0:0.0, p0:77.99, v0:-0.26.2.0? ",77.37
"t0:0.0, p0:72.09, v0:-0.54.2.0? ",70.91
"t0:0.0, p0:65.85, v0:0.07.2.0? ",65.89
"t0:0.0, p0:82.54, v0:0.7.2.0? ",83.84
"t0:0.0, p0:77.56, v0:0.17.2.0? ",77.8
"t0:0.0, p0:0.36, v0:0.69.2.0? ",1.64
"t0:0.0, p0:85.82, v0:-0.63.2.0? ",84.46
"t0:0.0, p0:9.09, v0:-0.75.2.0? ",7.49
"t0:0.0, p0:20.24, v0:-0.66.2.0? ",18.82
"t0:0.0, p0:95.93, v0:-0.31.2.0? ",95.21
"t0:0.0, p0:47.55, v0:0.05.2.0? ",47.55
"t0:0.0, p0:7.15, v0:-0.98.2.0? ",5.09
"t0:0.0, p0:96.13, v0:-0.19.2.0? ",95.65
"t0:0.0, p0:59.79, v0:-0.86.2.0? ",57.97
"t0:0.0, p0:18.41, v0:0.86.2.0? ",20.03
"t0:0.0, p0:57.55, v0:0.79.2.0? ",59.03
"t0:0.0, p0:80.82, v0:0.7.2.0? ",82.12
"t0:0.0, p0:63.57, v0:0.72.2.0? ",64.91
"t0:0.0, p0:54.79, v0:0.25.2.0? ",55.19
"t0:0.0, p0:56.58, v0:0.85.2.0? ",58.18
"t0:0.0, p0:77.37, v0:0.98.2.0? ",79.23
"t0:0.0, p0:25.94, v0:0.21.2.0? ",26.26
"t0:0.0, p0:38.78, v0:-0.7.2.0? ",37.28
"t0:0.0, p0:22.54, v0:-0.15.2.0? ",22.14
"t0:0.0, p0:63.79, v0:-0.1.2.0? ",63.49
"t0:0.0, p0:81.41, v0:-0.22.2.0? ",80.87
"t0:0.0, p0:44.04, v0:0.72.2.0? ",45.38
"t0:0.0, p0:65.8, v0:-0.66.2.0? ",64.38
"t0:0.0, p0:15.85, v0:0.86.2.0? ",17.47
"t0:0.0, p0:19.2, v0:0.98.2.0? ",21.06
"t0:0.0, p0:99.01, v0:-0.05.2.0? ",98.81
"t0:0.0, p0:68.95, v0:-0.84.2.0? ",67.17
"t0:0.0, p0:77.7, v0:0.3.2.0? ",78.2
"t0:0.0, p0:95.54, v0:0.93.2.0? ",97.3
"t0:0.0, p0:66.89, v0:-0.63.2.0? ",65.53
"t0:0.0, p0:90.52, v0:-0.01.2.0? ",90.4
"t0:0.0, p0:84.79, v0:-0.59.2.0? ",83.51
"t0:0.0, p0:10.02, v0:-0.48.2.0? ",8.96
"t0:0.0, p0:29.21, v0:-0.79.2.0? ",27.53
"t0:0.0, p0:85.2, v0:-0.22.2.0? ",84.66
"t0:0.0, p0:25.97, v0:-0.21.2.0? ",25.45
"t0:0.0, p0:19.82, v0:-0.8.2.0? ",18.12
"t0:0.0, p0:73.34, v0:0.95.2.0? ",75.14
"t0:0.0, p0:35.21, v0:0.43.2.0? ",35.97
"t0:0.0, p0:18.39, v0:-0.32.2.0? ",17.65
"t0:0.0, p0:64.76, v0:0.78.2.0? ",66.22
"t0:0.0, p0:18.47, v0:0.27.2.0? ",18.91
"t0:0.0, p0:41.18, v0:-0.52.2.0? ",40.04
"t0:0.0, p0:26.33, v0:-0.14.2.0? ",25.95
"t0:0.0, p0:3.49, v0:0.59.2.0? ",4.57
"t0:0.0, p0:22.78, v0:0.75.2.0? ",24.18
"t0:0.0, p0:17.23, v0:-0.51.2.0? ",16.11
"t0:0.0, p0:45.22, v0:-0.56.2.0? ",44.0
"t0:0.0, p0:64.59, v0:0.88.2.0? ",66.25
"t0:0.0, p0:25.57, v0:-0.27.2.0? ",24.93
"t0:0.0, p0:85.56, v0:-0.78.2.0? ",83.9
"t0:0.0, p0:6.43, v0:-0.75.2.0? ",4.83
"t0:0.0, p0:97.79, v0:-0.3.2.0? ",97.09
"t0:0.0, p0:26.83, v0:0.26.2.0? ",27.25
"t0:0.0, p0:49.21, v0:0.44.2.0? ",49.99
"t0:0.0, p0:83.35, v0:0.4.2.0? ",84.05
"t0:0.0, p0:75.1, v0:0.07.2.0? ",75.14
"t0:0.0, p0:95.45, v0:-0.22.2.0? ",94.91
"t0:0.0, p0:60.94, v0:0.26.2.0? ",61.36
"t0:0.0, p0:52.76, v0:0.46.2.0? ",53.58
"t0:0.0, p0:91.57, v0:-0.85.2.0? ",89.77
"t0:0.0, p0:37.42, v0:0.88.2.0? ",39.08
"t0:0.0, p0:45.68, v0:-0.32.2.0? ",44.94
"t0:0.0, p0:37.21, v0:0.93.2.0? ",38.97
"t0:0.0, p0:0.79, v0:0.19.2.0? ",1.07
"t0:0.0, p0:36.11, v0:-0.73.2.0? ",34.55
"t0:0.0, p0:2.0, v0:-0.13.2.0? ",1.64
"t0:0.0, p0:83.23, v0:-0.46.2.0? ",82.21
"t0:0.0, p0:20.47, v0:0.22.2.0? ",20.81
"t0:0.0, p0:60.18, v0:-0.14.2.0? ",59.8
"t0:0.0, p0:81.38, v0:0.1.2.0? ",81.48
"t0:0.0, p0:61.07, v0:0.41.2.0? ",61.79
"t0:0.0, p0:91.51, v0:-0.38.2.0? ",90.65
"t0:0.0, p0:80.48, v0:-0.94.2.0? ",78.5
"t0:0.0, p0:17.14, v0:0.62.2.0? ",18.28
"t0:0.0, p0:28.22, v0:-0.22.2.0? ",27.68
"t0:0.0, p0:91.13, v0:0.48.2.0? ",91.99
"t0:0.0, p0:92.63, v0:0.53.2.0? ",93.59
"t0:0.0, p0:53.25, v0:0.11.2.0? ",53.37
"t0:0.0, p0:93.71, v0:-0.48.2.0? ",92.65
"t0:0.0, p0:15.06, v0:0.12.2.0? ",15.2
"t0:0.0, p0:67.5, v0:0.14.2.0? ",67.68
"t0:0.0, p0:60.21, v0:0.61.2.0? ",61.33
"t0:0.0, p0:91.87, v0:-0.96.2.0? ",89.85
"t0:0.0, p0:28.27, v0:-0.46.2.0? ",27.25
"t0:0.0, p0:29.79, v0:-0.69.2.0? ",28.31
"t0:0.0, p0:96.37, v0:-0.01.2.0? ",96.25
"t0:0.0, p0:59.02, v0:0.55.2.0? ",60.02
"t0:0.0, p0:50.64, v0:-0.46.2.0? ",49.62
"t0:0.0, p0:95.63, v0:0.86.2.0? ",97.25
"t0:0.0, p0:57.33, v0:-0.59.2.0? ",56.05
"t0:0.0, p0:65.47, v0:-0.88.2.0? ",63.61
"t0:0.0, p0:78.05, v0:-0.16.2.0? ",77.63
"t0:0.0, p0:10.5, v0:0.29.2.0? ",10.98
"t0:0.0, p0:12.26, v0:0.81.2.0? ",13.78
"t0:0.0, p0:91.24, v0:-0.7.2.0? ",89.74
"t0:0.0, p0:10.91, v0:0.85.2.0? ",12.51
"t0:0.0, p0:24.39, v0:-0.8.2.0? ",22.69
"t0:0.0, p0:60.01, v0:-0.53.2.0? ",58.85
"t0:0.0, p0:74.82, v0:-0.87.2.0? ",72.98
"t0:0.0, p0:90.05, v0:0.11.2.0? ",90.17
"t0:0.0, p0:47.24, v0:0.21.2.0? ",47.56
"t0:0.0, p0:7.02, v0:-0.99.2.0? ",4.94
"t0:0.0, p0:58.02, v0:-0.99.2.0? ",55.94
"t0:0.0, p0:1.73, v0:0.23.2.0? ",2.09
"t0:0.0, p0:3.87, v0:0.5.2.0? ",4.77
"t0:0.0, p0:4.75, v0:0.58.2.0? ",5.81
"t0:0.0, p0:52.04, v0:-0.23.2.0? ",51.48
"t0:0.0, p0:99.06, v0:-0.28.2.0? ",98.4
"t0:0.0, p0:87.4, v0:-0.52.2.0? ",86.26
"t0:0.0, p0:19.27, v0:-0.41.2.0? ",18.35
"t0:0.0, p0:13.08, v0:0.17.2.0? ",13.32
"t0:0.0, p0:86.0, v0:0.06.2.0? ",86.02
"t0:0.0, p0:35.01, v0:0.95.2.0? ",36.81
"t0:0.0, p0:51.35, v0:-0.31.2.0? ",50.63
"t0:0.0, p0:24.14, v0:-0.55.2.0? ",22.94
"t0:0.0, p0:38.07, v0:-0.67.2.0? ",36.63
"t0:0.0, p0:51.07, v0:0.03.2.0? ",51.03
"t0:0.0, p0:59.99, v0:0.13.2.0? ",60.15
"t0:0.0, p0:21.21, v0:0.73.2.0? ",22.57
"t0:0.0, p0:59.57, v0:0.25.2.0? ",59.97
"t0:0.0, p0:81.63, v0:0.16.2.0? ",81.85
"t0:0.0, p0:46.62, v0:-0.86.2.0? ",44.8
"t0:0.0, p0:9.76, v0:0.36.2.0? ",10.38
"t0:0.0, p0:64.06, v0:-0.25.2.0? ",63.46
"t0:0.0, p0:12.06, v0:0.14.2.0? ",12.24
"t0:0.0, p0:44.53, v0:0.09.2.0? ",44.61
"t0:0.0, p0:38.92, v0:-0.78.2.0? ",37.26
"t0:0.0, p0:87.13, v0:-0.43.2.0? ",86.17
"t0:0.0, p0:64.14, v0:-0.95.2.0? ",62.14
"t0:0.0, p0:56.75, v0:0.16.2.0? ",56.97
"t0:0.0, p0:96.43, v0:0.92.2.0? ",98.17
"t0:0.0, p0:23.14, v0:0.75.2.0? ",24.54
"t0:0.0, p0:23.16, v0:0.52.2.0? ",24.1
"t0:0.0, p0:96.39, v0:0.67.2.0? ",97.63
"t0:0.0, p0:58.17, v0:-0.67.2.0? ",56.73
"t0:0.0, p0:9.83, v0:0.54.2.0? ",10.81
"t0:0.0, p0:15.58, v0:-0.59.2.0? ",14.3
"t0:0.0, p0:98.81, v0:-0.67.2.0? ",97.37
"t0:0.0, p0:25.6, v0:0.54.2.0? ",26.58
"t0:0.0, p0:19.02, v0:0.79.2.0? ",20.5
"t0:0.0, p0:28.84, v0:-0.67.2.0? ",27.4
"t0:0.0, p0:68.24, v0:0.26.2.0? ",68.66
"t0:0.0, p0:21.83, v0:0.76.2.0? ",23.25
"t0:0.0, p0:81.27, v0:-0.06.2.0? ",81.05
"t0:0.0, p0:54.57, v0:0.57.2.0? ",55.61
"t0:0.0, p0:50.28, v0:-0.33.2.0? ",49.52
"t0:0.0, p0:92.05, v0:0.55.2.0? ",93.05
"t0:0.0, p0:66.06, v0:-0.12.2.0? ",65.72
"t0:0.0, p0:7.96, v0:0.19.2.0? ",8.24
"t0:0.0, p0:8.78, v0:0.46.2.0? ",9.6
"t0:0.0, p0:39.64, v0:-0.68.2.0? ",38.18
"t0:0.0, p0:24.79, v0:-0.71.2.0? ",23.27
"t0:0.0, p0:24.86, v0:0.5.2.0? ",25.76
"t0:0.0, p0:21.22, v0:0.13.2.0? ",21.38
"t0:0.0, p0:11.18, v0:-0.99.2.0? ",9.1
"t0:0.0, p0:23.85, v0:-0.38.2.0? ",22.99
"t0:0.0, p0:81.42, v0:0.51.2.0? ",82.34
"t0:0.0, p0:49.81, v0:0.12.2.0? ",49.95
"t0:0.0, p0:84.4, v0:-0.02.2.0? ",84.26
"t0:0.0, p0:7.37, v0:0.4.2.0? ",8.07
"t0:0.0, p0:21.02, v0:0.84.2.0? ",22.6
"t0:0.0, p0:25.22, v0:0.0.2.0? ",25.12
"t0:0.0, p0:87.58, v0:0.16.2.0? ",87.8
"t0:0.0, p0:13.8, v0:0.56.2.0? ",14.82
"t0:0.0, p0:83.72, v0:-0.18.2.0? ",83.26
"t0:0.0, p0:85.58, v0:0.94.2.0? ",87.36
"t0:0.0, p0:65.66, v0:0.34.2.0? ",66.24
"t0:0.0, p0:88.87, v0:0.43.2.0? ",89.63
"t0:0.0, p0:28.49, v0:0.61.2.0? ",29.61
"t0:0.0, p0:45.9, v0:-0.37.2.0? ",45.06
"t0:0.0, p0:94.78, v0:-0.84.2.0? ",93.0
"t0:0.0, p0:60.71, v0:0.2.2.0? ",61.01
"t0:0.0, p0:96.67, v0:-0.98.2.0? ",94.61
"t0:0.0, p0:40.14, v0:0.79.2.0? ",41.62
"t0:0.0, p0:44.95, v0:-0.65.2.0? ",43.55
"t0:0.0, p0:21.8, v0:-0.14.2.0? ",21.42
"t0:0.0, p0:74.05, v0:0.23.2.0? ",74.41
"t0:0.0, p0:79.23, v0:0.7.2.0? ",80.53
"t0:0.0, p0:96.55, v0:-0.48.2.0? ",95.49
"t0:0.0, p0:71.53, v0:-0.5.2.0? ",70.43
"t0:0.0, p0:74.04, v0:0.36.2.0? ",74.66
"t0:0.0, p0:45.12, v0:0.72.2.0? ",46.46
"t0:0.0, p0:2.72, v0:0.03.2.0? ",2.68
"t0:0.0, p0:90.47, v0:-0.72.2.0? ",88.93
"t0:0.0, p0:69.86, v0:0.68.2.0? ",71.12
"t0:0.0, p0:45.81, v0:0.53.2.0? ",46.77
"t0:0.0, p0:98.22, v0:-0.82.2.0? ",96.48
"t0:0.0, p0:23.24, v0:-0.66.2.0? ",21.82
"t0:0.0, p0:33.17, v0:-0.08.2.0? ",32.91
"t0:0.0, p0:60.37, v0:1.0.2.0? ",62.27
"t0:0.0, p0:6.6, v0:0.76.2.0? ",8.02
"t0:0.0, p0:23.7, v0:0.54.2.0? ",24.68
"t0:0.0, p0:96.85, v0:-0.67.2.0? ",95.41
"t0:0.0, p0:41.93, v0:-0.82.2.0? ",40.19
"t0:0.0, p0:57.21, v0:0.63.2.0? ",58.37
"t0:0.0, p0:35.31, v0:0.42.2.0? ",36.05
"t0:0.0, p0:19.16, v0:0.68.2.0? ",20.42
"t0:0.0, p0:3.38, v0:0.91.2.0? ",5.1
"t0:0.0, p0:2.06, v0:-0.26.2.0? ",1.44
"t0:0.0, p0:81.33, v0:-0.11.2.0? ",81.01
"t0:0.0, p0:91.02, v0:0.12.2.0? ",91.16
"t0:0.0, p0:56.88, v0:0.85.2.0? ",58.48
"t0:0.0, p0:35.82, v0:-0.39.2.0? ",34.94
"t0:0.0, p0:62.8, v0:0.16.2.0? ",63.02
"t0:0.0, p0:41.3, v0:-0.17.2.0? ",40.86
"t0:0.0, p0:42.39, v0:-0.96.2.0? ",40.37
"t0:0.0, p0:89.54, v0:-0.63.2.0? ",88.18
"t0:0.0, p0:99.81, v0:0.93.2.0? ",101.57
"t0:0.0, p0:51.18, v0:-0.09.2.0? ",50.9
"t0:0.0, p0:34.8, v0:-0.97.2.0? ",32.76
"t0:0.0, p0:31.24, v0:-0.19.2.0? ",30.76
"t0:0.0, p0:94.23, v0:0.44.2.0? ",95.01
"t0:0.0, p0:94.79, v0:0.92.2.0? ",96.53
"t0:0.0, p0:54.71, v0:-0.02.2.0? ",54.57
"t0:0.0, p0:46.09, v0:0.16.2.0? ",46.31
"t0:0.0, p0:2.35, v0:-0.01.2.0? ",2.23
"t0:0.0, p0:84.14, v0:0.06.2.0? ",84.16
"t0:0.0, p0:57.07, v0:-0.09.2.0? ",56.79
"t0:0.0, p0:33.87, v0:-0.52.2.0? ",32.73
"t0:0.0, p0:32.2, v0:-0.53.2.0? ",31.04
"t0:0.0, p0:61.57, v0:-0.09.2.0? ",61.29
"t0:0.0, p0:60.34, v0:-0.33.2.0? ",59.58
"t0:0.0, p0:8.16, v0:-0.94.2.0? ",6.18
"t0:0.0, p0:44.27, v0:-0.27.2.0? ",43.63
"t0:0.0, p0:65.85, v0:-0.21.2.0? ",65.33
"t0:0.0, p0:15.43, v0:0.53.2.0? ",16.39
"t0:0.0, p0:94.18, v0:-0.95.2.0? ",92.18
"t0:0.0, p0:45.64, v0:-0.29.2.0? ",44.96
"t0:0.0, p0:71.25, v0:0.73.2.0? ",72.61
"t0:0.0, p0:67.31, v0:-0.61.2.0? ",65.99
"t0:0.0, p0:27.24, v0:0.41.2.0? ",27.96
"t0:0.0, p0:12.61, v0:0.05.2.0? ",12.61
"t0:0.0, p0:35.71, v0:0.07.2.0? ",35.75
"t0:0.0, p0:69.51, v0:0.67.2.0? ",70.75
"t0:0.0, p0:99.65, v0:-0.02.2.0? ",99.51
"t0:0.0, p0:88.77, v0:0.62.2.0? ",89.91
"t0:0.0, p0:40.11, v0:0.22.2.0? ",40.45
"t0:0.0, p0:3.15, v0:-0.81.2.0? ",1.43
"t0:0.0, p0:33.85, v0:0.45.2.0? ",34.65
"t0:0.0, p0:96.37, v0:-0.9.2.0? ",94.47
"t0:0.0, p0:46.27, v0:-0.98.2.0? ",44.21
"t0:0.0, p0:80.05, v0:-0.67.2.0? ",78.61
"t0:0.0, p0:37.65, v0:-0.48.2.0? ",36.59
"t0:0.0, p0:57.18, v0:-0.18.2.0? ",56.72
"t0:0.0, p0:90.42, v0:0.36.2.0? ",91.04
"t0:0.0, p0:68.63, v0:-0.78.2.0? ",66.97
"t0:0.0, p0:30.33, v0:-0.3.2.0? ",29.63
"t0:0.0, p0:56.06, v0:-0.12.2.0? ",55.72
"t0:0.0, p0:64.05, v0:-0.29.2.0? ",63.37
"t0:0.0, p0:3.1, v0:0.5.2.0? ",4.0
"t0:0.0, p0:58.48, v0:0.48.2.0? ",59.34
"t0:0.0, p0:60.12, v0:0.06.2.0? ",60.14
"t0:0.0, p0:47.97, v0:-0.98.2.0? ",45.91
"t0:0.0, p0:93.33, v0:-0.72.2.0? ",91.79
"t0:0.0, p0:16.55, v0:0.48.2.0? ",17.41
"t0:0.0, p0:40.58, v0:-0.55.2.0? ",39.38
"t0:0.0, p0:50.15, v0:-0.01.2.0? ",50.03
"t0:0.0, p0:93.34, v0:0.05.2.0? ",93.34
"t0:0.0, p0:3.07, v0:0.39.2.0? ",3.75
"t0:0.0, p0:19.95, v0:-0.05.2.0? ",19.75
"t0:0.0, p0:8.92, v0:-0.79.2.0? ",7.24
"t0:0.0, p0:44.71, v0:0.84.2.0? ",46.29
"t0:0.0, p0:64.33, v0:0.83.2.0? ",65.89
"t0:0.0, p0:3.79, v0:0.45.2.0? ",4.59
"t0:0.0, p0:88.97, v0:0.9.2.0? ",90.67
"t0:0.0, p0:59.17, v0:0.95.2.0? ",60.97
"t0:0.0, p0:62.58, v0:0.34.2.0? ",63.16
"t0:0.0, p0:36.24, v0:0.26.2.0? ",36.66
"t0:0.0, p0:97.55, v0:-0.2.2.0? ",97.05
"t0:0.0, p0:58.92, v0:0.33.2.0? ",59.48
"t0:0.0, p0:29.93, v0:-0.16.2.0? ",29.51
"t0:0.0, p0:98.53, v0:-0.02.2.0? ",98.39
"t0:0.0, p0:51.57, v0:-0.54.2.0? ",50.39
"t0:0.0, p0:67.95, v0:-0.82.2.0? ",66.21
"t0:0.0, p0:26.66, v0:0.78.2.0? ",28.12
"t0:0.0, p0:17.4, v0:0.57.2.0? ",18.44
"t0:0.0, p0:54.25, v0:0.72.2.0? ",55.59
"t0:0.0, p0:54.71, v0:0.01.2.0? ",54.63
"t0:0.0, p0:28.58, v0:-0.72.2.0? ",27.04
"t0:0.0, p0:45.05, v0:0.98.2.0? ",46.91
"t0:0.0, p0:81.69, v0:-0.91.2.0? ",79.77
"t0:0.0, p0:32.78, v0:0.06.2.0? ",32.8
"t0:0.0, p0:27.96, v0:-0.9.2.0? ",26.06
"t0:0.0, p0:2.8, v0:-0.2.2.0? ",2.3
"t0:0.0, p0:36.93, v0:-0.17.2.0? ",36.49
"t0:0.0, p0:13.47, v0:0.21.2.0? ",13.79
"t0:0.0, p0:17.64, v0:-0.2.2.0? ",17.14
"t0:0.0, p0:19.21, v0:0.23.2.0? ",19.57
"t0:0.0, p0:33.0, v0:-0.53.2.0? ",31.84
"t0:0.0, p0:36.48, v0:0.42.2.0? ",37.22
"t0:0.0, p0:81.84, v0:-0.28.2.0? ",81.18
"t0:0.0, p0:20.35, v0:0.06.2.0? ",20.37
"t0:0.0, p0:4.9, v0:-0.32.2.0? ",4.16
"t0:0.0, p0:2.86, v0:0.17.2.0? ",3.1
"t0:0.0, p0:45.11, v0:-0.33.2.0? ",44.35
"t0:0.0, p0:26.54, v0:-0.69.2.0? ",25.06
"t0:0.0, p0:70.12, v0:0.06.2.0? ",70.14
"t0:0.0, p0:58.63, v0:0.04.2.0? ",58.61
"t0:0.0, p0:6.57, v0:0.52.2.0? ",7.51
"t0:0.0, p0:19.96, v0:-0.66.2.0? ",18.54
"t0:0.0, p0:58.37, v0:0.0.2.0? ",58.27
"t0:0.0, p0:15.74, v0:-0.04.2.0? ",15.56
"t0:0.0, p0:26.53, v0:-0.98.2.0? ",24.47
"t0:0.0, p0:96.73, v0:0.11.2.0? ",96.85
"t0:0.0, p0:54.3, v0:0.33.2.0? ",54.86
"t0:0.0, p0:27.51, v0:-0.31.2.0? ",26.79
"t0:0.0, p0:86.77, v0:0.3.2.0? ",87.27
"t0:0.0, p0:73.13, v0:-0.95.2.0? ",71.13
"t0:0.0, p0:26.6, v0:0.66.2.0? ",27.82
"t0:0.0, p0:17.82, v0:0.16.2.0? ",18.04
"t0:0.0, p0:61.96, v0:-0.39.2.0? ",61.08
"t0:0.0, p0:87.28, v0:-0.34.2.0? ",86.5
"t0:0.0, p0:0.75, v0:-0.5.2.0? ",0.0
"t0:0.0, p0:35.69, v0:-0.43.2.0? ",34.73
"t0:0.0, p0:77.74, v0:0.48.2.0? ",78.6
"t0:0.0, p0:8.19, v0:-0.21.2.0? ",7.67
"t0:0.0, p0:68.62, v0:-0.61.2.0? ",67.3
"t0:0.0, p0:62.09, v0:0.13.2.0? ",62.25
"t0:0.0, p0:4.01, v0:0.04.2.0? ",3.99
"t0:0.0, p0:93.23, v0:0.14.2.0? ",93.41
"t0:0.0, p0:23.79, v0:-0.82.2.0? ",22.05
