question,answer
"An object is dropped at time 0.0 with initial position 79.13, 67.85 and initial velocity 0.0, -0.05. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",67.65
"An object is dropped at time 0.0 with initial position 32.11, 90.99 and initial velocity 0.0, 0.26. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.41
"An object is dropped at time 0.0 with initial position 32.5, 84.77 and initial velocity 0.0, 0.78. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",86.23
"An object is dropped at time 0.0 with initial position 49.13, 78.27 and initial velocity 0.0, 0.6. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",79.37
"An object is dropped at time 0.0 with initial position 93.86, 85.01 and initial velocity 0.0, -0.72. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",83.47
"An object is dropped at time 0.0 with initial position 10.45, 96.41 and initial velocity 0.0, 0.28. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",96.87
"An object is dropped at time 0.0 with initial position 83.27, 43.65 and initial velocity 0.0, 0.01. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",43.57
"An object is dropped at time 0.0 with initial position 3.13, 13.65 and initial velocity 0.0, -0.23. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",13.09
"An object is dropped at time 0.0 with initial position 76.2, 68.68 and initial velocity 0.0, 0.71. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",70.0
"An object is dropped at time 0.0 with initial position 86.98, 80.05 and initial velocity 0.0, -0.67. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",78.61
"An object is dropped at time 0.0 with initial position 35.13, 4.26 and initial velocity 0.0, 0.44. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",5.04
"An object is dropped at time 0.0 with initial position 35.58, 26.04 and initial velocity 0.0, 0.0. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",25.94
"An object is dropped at time 0.0 with initial position 26.74, 64.81 and initial velocity 0.0, -0.1. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",64.51
"An object is dropped at time 0.0 with initial position 99.5, 92.95 and initial velocity 0.0, -0.96. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",90.93
"An object is dropped at time 0.0 with initial position 46.11, 52.73 and initial velocity 0.0, 0.13. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",52.89
"An object is dropped at time 0.0 with initial position 30.35, 59.47 and initial velocity 0.0, -0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",57.51
"An object is dropped at time 0.0 with initial position 19.9, 22.02 and initial velocity 0.0, -0.35. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",21.22
"An object is dropped at time 0.0 with initial position 25.05, 16.43 and initial velocity 0.0, -0.76. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",14.81
"An object is dropped at time 0.0 with initial position 24.16, 37.91 and initial velocity 0.0, 0.74. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",39.29
"An object is dropped at time 0.0 with initial position 84.46, 8.19 and initial velocity 0.0, 0.3. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.69
"An object is dropped at time 0.0 with initial position 60.13, 80.82 and initial velocity 0.0, 0.7. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",82.12
"An object is dropped at time 0.0 with initial position 92.45, 78.09 and initial velocity 0.0, 0.88. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",79.75
"An object is dropped at time 0.0 with initial position 64.66, 82.05 and initial velocity 0.0, -0.22. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",81.51
"An object is dropped at time 0.0 with initial position 59.42, 97.02 and initial velocity 0.0, 0.83. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",98.58
"An object is dropped at time 0.0 with initial position 51.32, 39.89 and initial velocity 0.0, -0.43. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.93
"An object is dropped at time 0.0 with initial position 36.84, 40.32 and initial velocity 0.0, 0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",42.08
"An object is dropped at time 0.0 with initial position 72.75, 20.45 and initial velocity 0.0, -0.7. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.95
"An object is dropped at time 0.0 with initial position 44.45, 95.33 and initial velocity 0.0, 0.34. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.91
"An object is dropped at time 0.0 with initial position 52.33, 62.06 and initial velocity 0.0, -0.03. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",61.9
"An object is dropped at time 0.0 with initial position 67.71, 18.28 and initial velocity 0.0, -0.23. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",17.72
"An object is dropped at time 0.0 with initial position 1.36, 80.81 and initial velocity 0.0, 0.34. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",81.39
"An object is dropped at time 0.0 with initial position 79.66, 89.58 and initial velocity 0.0, 0.88. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",91.24
"An object is dropped at time 0.0 with initial position 87.0, 83.88 and initial velocity 0.0, -0.52. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",82.74
"An object is dropped at time 0.0 with initial position 21.87, 53.24 and initial velocity 0.0, -0.54. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",52.06
"An object is dropped at time 0.0 with initial position 22.34, 80.63 and initial velocity 0.0, 0.03. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",80.59
"An object is dropped at time 0.0 with initial position 48.15, 64.85 and initial velocity 0.0, -0.12. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",64.51
"An object is dropped at time 0.0 with initial position 43.23, 73.99 and initial velocity 0.0, 0.28. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",74.45
"An object is dropped at time 0.0 with initial position 77.15, 72.12 and initial velocity 0.0, -0.82. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",70.38
"An object is dropped at time 0.0 with initial position 65.73, 96.17 and initial velocity 0.0, -0.68. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",94.71
"An object is dropped at time 0.0 with initial position 86.83, 61.16 and initial velocity 0.0, 0.93. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",62.92
"An object is dropped at time 0.0 with initial position 67.6, 32.9 and initial velocity 0.0, 0.06. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",32.92
"An object is dropped at time 0.0 with initial position 50.29, 64.59 and initial velocity 0.0, 0.88. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",66.25
"An object is dropped at time 0.0 with initial position 65.93, 99.1 and initial velocity 0.0, -0.99. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",97.02
"An object is dropped at time 0.0 with initial position 40.4, 18.16 and initial velocity 0.0, 0.37. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",18.8
"An object is dropped at time 0.0 with initial position 55.61, 33.02 and initial velocity 0.0, 0.7. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",34.32
"An object is dropped at time 0.0 with initial position 59.71, 83.17 and initial velocity 0.0, 0.8. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",84.67
"An object is dropped at time 0.0 with initial position 11.2, 40.04 and initial velocity 0.0, -0.33. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",39.28
"An object is dropped at time 0.0 with initial position 53.74, 50.64 and initial velocity 0.0, -0.46. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",49.62
"An object is dropped at time 0.0 with initial position 55.31, 84.04 and initial velocity 0.0, 0.13. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",84.2
"An object is dropped at time 0.0 with initial position 15.5, 0.55 and initial velocity 0.0, 0.24. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",0.93
"An object is dropped at time 0.0 with initial position 0.97, 51.27 and initial velocity 0.0, 0.07. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",51.31
"An object is dropped at time 0.0 with initial position 93.43, 94.09 and initial velocity 0.0, 0.56. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",95.11
"An object is dropped at time 0.0 with initial position 42.04, 10.72 and initial velocity 0.0, 0.28. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",11.18
"An object is dropped at time 0.0 with initial position 72.69, 2.31 and initial velocity 0.0, 0.09. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",2.39
"An object is dropped at time 0.0 with initial position 55.97, 89.41 and initial velocity 0.0, -0.19. Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",88.93
