question,answer
"t0:0.0, p0:19.36, v0:0.41.2.0? ",20.08
"t0:0.0, p0:48.5, v0:-0.4.4.0? ",46.3
"t0:0.0, p0:26.99, v0:-0.28.6.0? ",23.81
"t0:0.0, p0:32.41, v0:-0.54.3.0? ",30.49
"t0:0.0, p0:53.4, v0:-0.26.5.0? ",51.1
"t0:0.0, p0:8.03, v0:-0.65.1.0? ",7.38
"t0:0.0, p0:60.02, v0:0.04.2.0? ",60.0
"t0:0.0, p0:63.67, v0:-0.68.1.0? ",62.99
"t0:0.0, p0:55.99, v0:0.92.3.0? ",58.45
"t0:0.0, p0:2.84, v0:0.76.3.0? ",4.82
"t0:0.0, p0:90.97, v0:-0.83.4.0? ",87.05
"t0:0.0, p0:37.89, v0:0.95.1.0? ",38.84
"t0:0.0, p0:50.78, v0:0.08.4.0? ",50.5
"t0:0.0, p0:4.44, v0:0.22.1.0? ",4.66
"t0:0.0, p0:1.61, v0:-0.42.4.0? ",0.0
"t0:0.0, p0:43.84, v0:0.43.4.0? ",44.96
"t0:0.0, p0:33.8, v0:0.93.3.0? ",36.29
"t0:0.0, p0:85.71, v0:0.4.4.0? ",86.71
"t0:0.0, p0:45.96, v0:-0.25.5.0? ",43.71
"t0:0.0, p0:94.97, v0:0.89.1.0? ",95.86
"t0:0.0, p0:20.51, v0:0.91.6.0? ",24.47
"t0:0.0, p0:96.26, v0:0.63.1.0? ",96.89
"t0:0.0, p0:38.98, v0:0.52.6.0? ",40.6
"t0:0.0, p0:42.49, v0:-0.1.3.0? ",41.89
"t0:0.0, p0:59.0, v0:-0.23.5.0? ",56.85
"t0:0.0, p0:87.11, v0:-0.72.3.0? ",84.65
"t0:0.0, p0:64.12, v0:0.06.1.0? ",64.18
"t0:0.0, p0:25.16, v0:-0.18.4.0? ",23.84
"t0:0.0, p0:34.29, v0:-0.41.1.0? ",33.88
"t0:0.0, p0:82.71, v0:0.27.4.0? ",83.19
"t0:0.0, p0:4.89, v0:-0.11.1.0? ",4.78
"t0:0.0, p0:60.33, v0:0.04.3.0? ",60.15
"t0:0.0, p0:1.77, v0:0.07.5.0? ",1.12
"t0:0.0, p0:86.18, v0:0.62.2.0? ",87.32
"t0:0.0, p0:99.34, v0:-0.37.6.0? ",95.62
"t0:0.0, p0:30.68, v0:0.14.1.0? ",30.82
"t0:0.0, p0:60.71, v0:0.77.6.0? ",63.83
"t0:0.0, p0:21.19, v0:0.98.4.0? ",24.51
"t0:0.0, p0:42.96, v0:0.95.2.0? ",44.76
"t0:0.0, p0:52.24, v0:0.9.2.0? ",53.94
"t0:0.0, p0:99.52, v0:0.55.2.0? ",100.52
"t0:0.0, p0:55.68, v0:-0.32.6.0? ",52.26
"t0:0.0, p0:71.2, v0:0.04.1.0? ",71.24
"t0:0.0, p0:79.83, v0:-0.26.2.0? ",79.21
"t0:0.0, p0:40.56, v0:-0.75.5.0? ",35.81
"t0:0.0, p0:62.88, v0:0.65.5.0? ",65.13
"t0:0.0, p0:73.94, v0:-0.87.1.0? ",73.07
"t0:0.0, p0:39.23, v0:0.58.6.0? ",41.21
"t0:0.0, p0:92.41, v0:-0.56.5.0? ",88.61
"t0:0.0, p0:33.0, v0:-0.86.1.0? ",32.14
"t0:0.0, p0:89.96, v0:0.48.4.0? ",91.28
"t0:0.0, p0:35.7, v0:0.09.4.0? ",35.46
"t0:0.0, p0:10.86, v0:-0.89.2.0? ",8.98
"t0:0.0, p0:9.32, v0:-0.37.2.0? ",8.48
"t0:0.0, p0:59.39, v0:0.35.6.0? ",59.99
"t0:0.0, p0:91.89, v0:0.29.3.0? ",92.46
"t0:0.0, p0:40.53, v0:-0.97.4.0? ",36.05
"t0:0.0, p0:28.27, v0:0.41.4.0? ",29.31
"t0:0.0, p0:46.93, v0:-0.49.4.0? ",44.37
"t0:0.0, p0:1.51, v0:0.85.6.0? ",5.11
"t0:0.0, p0:58.68, v0:0.01.5.0? ",57.73
"t0:0.0, p0:97.87, v0:0.71.6.0? ",100.63
"t0:0.0, p0:67.39, v0:-0.32.3.0? ",66.13
"t0:0.0, p0:37.38, v0:-0.45.2.0? ",36.38
"t0:0.0, p0:43.16, v0:0.4.1.0? ",43.56
"t0:0.0, p0:52.75, v0:-0.36.5.0? ",49.95
"t0:0.0, p0:71.41, v0:0.15.2.0? ",71.61
"t0:0.0, p0:14.94, v0:0.32.1.0? ",15.26
"t0:0.0, p0:64.9, v0:-0.88.6.0? ",58.12
"t0:0.0, p0:50.04, v0:-0.48.3.0? ",48.3
"t0:0.0, p0:8.93, v0:-0.69.1.0? ",8.24
"t0:0.0, p0:24.0, v0:0.96.3.0? ",26.58
"t0:0.0, p0:33.92, v0:-0.6.5.0? ",29.92
"t0:0.0, p0:60.44, v0:0.05.6.0? ",59.24
"t0:0.0, p0:87.9, v0:-0.4.5.0? ",84.9
"t0:0.0, p0:95.43, v0:-0.21.5.0? ",93.38
"t0:0.0, p0:28.72, v0:0.81.3.0? ",30.85
"t0:0.0, p0:40.62, v0:0.83.4.0? ",43.34
"t0:0.0, p0:94.83, v0:-0.7.5.0? ",90.33
"t0:0.0, p0:35.81, v0:0.95.1.0? ",36.76
"t0:0.0, p0:98.64, v0:0.12.2.0? ",98.78
"t0:0.0, p0:38.36, v0:0.31.2.0? ",38.88
"t0:0.0, p0:20.68, v0:-0.02.3.0? ",20.32
"t0:0.0, p0:47.9, v0:-0.37.4.0? ",45.82
"t0:0.0, p0:95.99, v0:-0.41.5.0? ",92.94
"t0:0.0, p0:68.79, v0:-0.67.5.0? ",64.44
"t0:0.0, p0:74.2, v0:0.81.1.0? ",75.01
"t0:0.0, p0:66.96, v0:-0.58.4.0? ",64.04
"t0:0.0, p0:5.95, v0:0.08.4.0? ",5.67
"t0:0.0, p0:93.97, v0:-0.48.1.0? ",93.49
"t0:0.0, p0:24.02, v0:-0.08.3.0? ",23.48
"t0:0.0, p0:16.72, v0:-0.11.1.0? ",16.61
"t0:0.0, p0:86.53, v0:0.09.4.0? ",86.29
"t0:0.0, p0:38.64, v0:0.55.5.0? ",40.39
"t0:0.0, p0:77.91, v0:-0.21.2.0? ",77.39
"t0:0.0, p0:44.65, v0:0.23.3.0? ",45.04
"t0:0.0, p0:68.46, v0:-0.63.1.0? ",67.83
"t0:0.0, p0:19.83, v0:-0.65.4.0? ",16.63
"t0:0.0, p0:78.93, v0:0.18.3.0? ",79.17
"t0:0.0, p0:33.8, v0:0.45.6.0? ",35.0
"t0:0.0, p0:6.65, v0:0.04.2.0? ",6.63
"t0:0.0, p0:95.45, v0:-0.13.2.0? ",95.09
"t0:0.0, p0:56.36, v0:0.72.4.0? ",58.64
"t0:0.0, p0:48.57, v0:0.44.6.0? ",49.71
"t0:0.0, p0:27.67, v0:0.65.5.0? ",29.92
"t0:0.0, p0:32.28, v0:0.11.2.0? ",32.4
"t0:0.0, p0:47.52, v0:0.8.6.0? ",50.82
"t0:0.0, p0:63.94, v0:0.13.3.0? ",64.03
"t0:0.0, p0:2.85, v0:-0.25.3.0? ",1.8
"t0:0.0, p0:38.82, v0:-0.81.4.0? ",34.98
"t0:0.0, p0:95.0, v0:0.91.6.0? ",98.96
"t0:0.0, p0:11.42, v0:-0.93.2.0? ",9.46
"t0:0.0, p0:6.55, v0:-0.87.4.0? ",2.47
"t0:0.0, p0:60.01, v0:-0.31.3.0? ",58.78
"t0:0.0, p0:73.62, v0:0.16.1.0? ",73.78
"t0:0.0, p0:5.15, v0:-0.31.4.0? ",3.31
"t0:0.0, p0:77.16, v0:0.45.2.0? ",77.96
"t0:0.0, p0:42.85, v0:0.33.2.0? ",43.41
"t0:0.0, p0:91.77, v0:0.65.2.0? ",92.97
"t0:0.0, p0:43.96, v0:0.9.3.0? ",46.36
"t0:0.0, p0:66.4, v0:0.35.4.0? ",67.2
"t0:0.0, p0:48.32, v0:-0.12.3.0? ",47.66
"t0:0.0, p0:15.13, v0:-0.71.2.0? ",13.61
"t0:0.0, p0:52.69, v0:0.33.3.0? ",53.38
"t0:0.0, p0:27.02, v0:-0.16.4.0? ",25.78
"t0:0.0, p0:99.47, v0:-0.73.2.0? ",97.91
"t0:0.0, p0:5.31, v0:0.76.4.0? ",7.75
"t0:0.0, p0:25.59, v0:-0.4.6.0? ",21.69
"t0:0.0, p0:58.44, v0:0.84.3.0? ",60.66
"t0:0.0, p0:1.19, v0:-0.08.4.0? ",0.27
"t0:0.0, p0:22.59, v0:0.02.2.0? ",22.53
"t0:0.0, p0:47.8, v0:-0.79.1.0? ",47.01
"t0:0.0, p0:67.66, v0:0.48.5.0? ",69.06
"t0:0.0, p0:10.46, v0:0.65.2.0? ",11.66
"t0:0.0, p0:62.91, v0:0.41.3.0? ",63.84
"t0:0.0, p0:76.41, v0:0.53.4.0? ",77.93
"t0:0.0, p0:3.24, v0:-0.19.6.0? ",0.6
"t0:0.0, p0:81.77, v0:0.22.2.0? ",82.11
"t0:0.0, p0:52.24, v0:-0.26.5.0? ",49.94
"t0:0.0, p0:29.1, v0:-0.9.3.0? ",26.1
"t0:0.0, p0:36.58, v0:-0.89.2.0? ",34.7
"t0:0.0, p0:39.27, v0:-0.19.5.0? ",37.32
"t0:0.0, p0:68.56, v0:-0.99.5.0? ",62.61
"t0:0.0, p0:11.76, v0:0.78.5.0? ",14.66
"t0:0.0, p0:9.17, v0:-0.29.4.0? ",7.41
"t0:0.0, p0:17.57, v0:0.06.6.0? ",16.43
"t0:0.0, p0:87.57, v0:-0.38.1.0? ",87.19
"t0:0.0, p0:66.0, v0:0.68.1.0? ",66.68
"t0:0.0, p0:37.98, v0:0.14.5.0? ",37.68
"t0:0.0, p0:86.22, v0:0.44.4.0? ",87.38
"t0:0.0, p0:2.09, v0:0.24.3.0? ",2.51
"t0:0.0, p0:12.43, v0:0.7.3.0? ",14.23
"t0:0.0, p0:9.48, v0:-0.85.1.0? ",8.63
"t0:0.0, p0:46.47, v0:-0.98.6.0? ",39.09
"t0:0.0, p0:41.96, v0:0.96.4.0? ",45.2
"t0:0.0, p0:93.1, v0:-0.27.3.0? ",91.99
"t0:0.0, p0:28.62, v0:0.34.4.0? ",29.38
"t0:0.0, p0:27.08, v0:-0.68.4.0? ",23.76
"t0:0.0, p0:39.47, v0:-0.77.2.0? ",37.83
"t0:0.0, p0:6.11, v0:-0.21.1.0? ",5.9
"t0:0.0, p0:46.07, v0:-0.9.6.0? ",39.17
"t0:0.0, p0:72.16, v0:0.69.4.0? ",74.32
"t0:0.0, p0:96.72, v0:-0.54.5.0? ",93.02
"t0:0.0, p0:41.98, v0:-0.04.4.0? ",41.22
"t0:0.0, p0:60.27, v0:0.06.1.0? ",60.33
"t0:0.0, p0:86.29, v0:0.53.4.0? ",87.81
"t0:0.0, p0:47.64, v0:-0.27.6.0? ",44.52
"t0:0.0, p0:2.44, v0:-0.26.5.0? ",0.14
"t0:0.0, p0:83.6, v0:-0.77.6.0? ",77.48
"t0:0.0, p0:87.14, v0:0.36.4.0? ",87.98
"t0:0.0, p0:60.44, v0:-0.64.3.0? ",58.22
"t0:0.0, p0:99.71, v0:0.95.4.0? ",102.91
"t0:0.0, p0:35.23, v0:-0.82.4.0? ",31.35
"t0:0.0, p0:32.39, v0:-0.44.6.0? ",28.25
"t0:0.0, p0:5.92, v0:0.35.6.0? ",6.52
"t0:0.0, p0:39.89, v0:0.08.4.0? ",39.61
"t0:0.0, p0:32.0, v0:-0.43.2.0? ",31.04
"t0:0.0, p0:31.75, v0:-0.71.2.0? ",30.23
"t0:0.0, p0:14.66, v0:-0.73.4.0? ",11.14
"t0:0.0, p0:53.67, v0:-0.36.1.0? ",53.31
"t0:0.0, p0:56.19, v0:-0.99.6.0? ",48.75
"t0:0.0, p0:69.45, v0:0.61.3.0? ",70.98
"t0:0.0, p0:90.97, v0:-0.5.3.0? ",89.17
"t0:0.0, p0:39.67, v0:0.25.2.0? ",40.07
"t0:0.0, p0:91.14, v0:0.8.1.0? ",91.94
"t0:0.0, p0:74.57, v0:-0.53.4.0? ",71.85
"t0:0.0, p0:23.92, v0:0.76.3.0? ",25.9
"t0:0.0, p0:33.42, v0:0.25.3.0? ",33.87
"t0:0.0, p0:60.48, v0:-0.94.3.0? ",57.36
"t0:0.0, p0:77.48, v0:0.21.6.0? ",77.24
"t0:0.0, p0:61.08, v0:-0.24.2.0? ",60.5
"t0:0.0, p0:14.2, v0:0.93.1.0? ",15.13
"t0:0.0, p0:57.13, v0:0.05.4.0? ",56.73
"t0:0.0, p0:10.95, v0:-0.12.1.0? ",10.83
"t0:0.0, p0:39.97, v0:-0.28.1.0? ",39.69
"t0:0.0, p0:90.3, v0:-0.29.1.0? ",90.01
"t0:0.0, p0:35.15, v0:-0.35.3.0? ",33.8
"t0:0.0, p0:7.65, v0:0.11.4.0? ",7.49
"t0:0.0, p0:20.35, v0:0.31.3.0? ",20.98
"t0:0.0, p0:36.98, v0:0.26.2.0? ",37.4
"t0:0.0, p0:26.68, v0:-0.92.1.0? ",25.76
"t0:0.0, p0:80.78, v0:0.58.2.0? ",81.84
"t0:0.0, p0:69.91, v0:0.72.3.0? ",71.77
"t0:0.0, p0:29.64, v0:0.41.6.0? ",30.6
"t0:0.0, p0:66.59, v0:-0.01.1.0? ",66.58
"t0:0.0, p0:56.37, v0:-0.01.2.0? ",56.25
"t0:0.0, p0:80.19, v0:-0.88.2.0? ",78.33
"t0:0.0, p0:49.74, v0:-0.35.1.0? ",49.39
"t0:0.0, p0:54.22, v0:-0.89.1.0? ",53.33
"t0:0.0, p0:9.87, v0:0.71.6.0? ",12.63
"t0:0.0, p0:82.77, v0:-0.04.3.0? ",82.35
"t0:0.0, p0:61.4, v0:0.97.4.0? ",64.68
"t0:0.0, p0:95.54, v0:0.94.5.0? ",99.24
"t0:0.0, p0:49.72, v0:0.59.1.0? ",50.31
"t0:0.0, p0:17.15, v0:0.6.4.0? ",18.95
"t0:0.0, p0:39.08, v0:0.0.5.0? ",38.08
"t0:0.0, p0:38.36, v0:-0.65.5.0? ",34.11
"t0:0.0, p0:59.42, v0:-0.44.4.0? ",57.06
"t0:0.0, p0:38.07, v0:0.84.6.0? ",41.61
"t0:0.0, p0:41.82, v0:-0.26.4.0? ",40.18
"t0:0.0, p0:86.28, v0:-0.34.3.0? ",84.96
"t0:0.0, p0:55.07, v0:0.75.2.0? ",56.47
"t0:0.0, p0:21.44, v0:-0.13.2.0? ",21.08
"t0:0.0, p0:75.77, v0:0.38.6.0? ",76.55
"t0:0.0, p0:63.13, v0:0.71.4.0? ",65.37
"t0:0.0, p0:99.57, v0:-0.73.6.0? ",93.69
"t0:0.0, p0:19.44, v0:-0.65.4.0? ",16.24
"t0:0.0, p0:42.73, v0:0.7.5.0? ",45.23
"t0:0.0, p0:72.43, v0:-0.4.3.0? ",70.93
"t0:0.0, p0:87.32, v0:0.01.1.0? ",87.33
"t0:0.0, p0:99.14, v0:-0.12.5.0? ",97.54
"t0:0.0, p0:16.73, v0:0.39.4.0? ",17.69
"t0:0.0, p0:91.78, v0:-0.29.2.0? ",91.1
"t0:0.0, p0:24.97, v0:0.44.5.0? ",26.17
"t0:0.0, p0:67.28, v0:0.77.5.0? ",70.13
"t0:0.0, p0:70.75, v0:0.76.5.0? ",73.55
"t0:0.0, p0:13.21, v0:0.13.2.0? ",13.37
"t0:0.0, p0:11.33, v0:-0.88.2.0? ",9.47
"t0:0.0, p0:32.7, v0:0.15.2.0? ",32.9
"t0:0.0, p0:94.84, v0:-0.92.1.0? ",93.92
"t0:0.0, p0:56.87, v0:-0.68.1.0? ",56.19
"t0:0.0, p0:27.76, v0:0.82.5.0? ",30.86
"t0:0.0, p0:91.6, v0:-0.77.1.0? ",90.83
"t0:0.0, p0:89.27, v0:-0.14.1.0? ",89.13
"t0:0.0, p0:74.66, v0:0.22.1.0? ",74.88
"t0:0.0, p0:86.04, v0:0.55.1.0? ",86.59
"t0:0.0, p0:65.54, v0:-0.04.2.0? ",65.36
"t0:0.0, p0:35.93, v0:0.23.1.0? ",36.16
"t0:0.0, p0:96.27, v0:-0.25.3.0? ",95.22
"t0:0.0, p0:68.88, v0:0.3.4.0? ",69.48
"t0:0.0, p0:96.24, v0:-0.22.2.0? ",95.7
"t0:0.0, p0:45.11, v0:-0.72.2.0? ",43.57
"t0:0.0, p0:76.27, v0:-0.9.5.0? ",70.77
"t0:0.0, p0:28.22, v0:-0.51.4.0? ",25.58
"t0:0.0, p0:0.37, v0:-0.96.1.0? ",0.0
"t0:0.0, p0:99.17, v0:0.21.4.0? ",99.41
"t0:0.0, p0:3.45, v0:-0.54.5.0? ",0.0
"t0:0.0, p0:21.57, v0:-0.75.4.0? ",17.97
"t0:0.0, p0:19.85, v0:-0.05.4.0? ",19.05
"t0:0.0, p0:97.48, v0:0.04.5.0? ",96.68
"t0:0.0, p0:77.94, v0:-0.42.2.0? ",77.0
"t0:0.0, p0:76.65, v0:-0.23.1.0? ",76.42
"t0:0.0, p0:81.14, v0:0.17.5.0? ",80.99
"t0:0.0, p0:61.59, v0:0.78.6.0? ",64.77
"t0:0.0, p0:57.65, v0:0.25.4.0? ",58.05
"t0:0.0, p0:82.27, v0:0.31.1.0? ",82.58
"t0:0.0, p0:80.58, v0:-0.46.1.0? ",80.12
"t0:0.0, p0:67.51, v0:0.47.4.0? ",68.79
"t0:0.0, p0:36.8, v0:-0.28.3.0? ",35.66
"t0:0.0, p0:70.59, v0:0.07.6.0? ",69.51
"t0:0.0, p0:55.46, v0:0.18.3.0? ",55.7
"t0:0.0, p0:76.68, v0:-0.22.1.0? ",76.46
"t0:0.0, p0:83.32, v0:-0.49.3.0? ",81.55
"t0:0.0, p0:0.26, v0:-0.01.3.0? ",0.0
"t0:0.0, p0:40.55, v0:0.96.6.0? ",44.81
"t0:0.0, p0:92.84, v0:0.97.5.0? ",96.69
"t0:0.0, p0:42.35, v0:-0.49.6.0? ",37.91
"t0:0.0, p0:13.88, v0:-0.24.5.0? ",11.68
"t0:0.0, p0:33.53, v0:-0.79.2.0? ",31.85
"t0:0.0, p0:17.29, v0:-0.46.3.0? ",15.61
"t0:0.0, p0:34.13, v0:0.51.1.0? ",34.64
"t0:0.0, p0:90.04, v0:-0.05.4.0? ",89.24
"t0:0.0, p0:33.34, v0:0.82.1.0? ",34.16
"t0:0.0, p0:60.9, v0:-0.45.6.0? ",56.7
"t0:0.0, p0:14.49, v0:-0.65.1.0? ",13.84
"t0:0.0, p0:3.15, v0:-0.16.6.0? ",0.69
"t0:0.0, p0:81.74, v0:0.84.2.0? ",83.32
"t0:0.0, p0:67.04, v0:0.58.1.0? ",67.62
"t0:0.0, p0:37.48, v0:0.65.6.0? ",39.88
"t0:0.0, p0:40.19, v0:-0.66.5.0? ",35.89
"t0:0.0, p0:28.59, v0:0.57.6.0? ",30.51
"t0:0.0, p0:81.7, v0:0.53.5.0? ",83.35
"t0:0.0, p0:45.94, v0:-0.01.4.0? ",45.3
"t0:0.0, p0:90.81, v0:0.35.3.0? ",91.56
"t0:0.0, p0:19.62, v0:0.78.2.0? ",21.08
"t0:0.0, p0:37.41, v0:-0.91.5.0? ",31.86
"t0:0.0, p0:14.82, v0:0.24.4.0? ",15.18
"t0:0.0, p0:47.5, v0:0.77.3.0? ",49.51
"t0:0.0, p0:69.35, v0:0.13.5.0? ",69.0
"t0:0.0, p0:53.06, v0:0.67.2.0? ",54.3
"t0:0.0, p0:11.32, v0:-0.62.3.0? ",9.16
"t0:0.0, p0:47.65, v0:0.26.4.0? ",48.09
"t0:0.0, p0:78.46, v0:0.33.4.0? ",79.18
"t0:0.0, p0:95.39, v0:0.43.2.0? ",96.15
"t0:0.0, p0:82.24, v0:0.43.4.0? ",83.36
"t0:0.0, p0:26.36, v0:-0.56.4.0? ",23.52
"t0:0.0, p0:3.7, v0:0.73.6.0? ",6.58
"t0:0.0, p0:49.98, v0:0.8.6.0? ",53.28
"t0:0.0, p0:41.81, v0:0.64.2.0? ",42.99
"t0:0.0, p0:17.06, v0:0.54.2.0? ",18.04
"t0:0.0, p0:59.88, v0:-0.95.5.0? ",54.13
"t0:0.0, p0:36.77, v0:0.84.3.0? ",38.99
"t0:0.0, p0:99.95, v0:0.82.4.0? ",102.63
"t0:0.0, p0:41.3, v0:-0.79.4.0? ",37.54
"t0:0.0, p0:94.9, v0:0.51.2.0? ",95.82
"t0:0.0, p0:93.77, v0:-0.38.3.0? ",92.33
"t0:0.0, p0:80.2, v0:-0.72.5.0? ",75.6
"t0:0.0, p0:85.62, v0:-0.39.6.0? ",81.78
"t0:0.0, p0:14.92, v0:-0.12.3.0? ",14.26
"t0:0.0, p0:34.09, v0:-0.93.4.0? ",29.77
"t0:0.0, p0:65.14, v0:0.9.6.0? ",69.04
"t0:0.0, p0:48.16, v0:0.09.1.0? ",48.25
"t0:0.0, p0:5.93, v0:-0.69.6.0? ",0.29
"t0:0.0, p0:39.84, v0:0.85.2.0? ",41.44
"t0:0.0, p0:94.22, v0:0.36.1.0? ",94.58
"t0:0.0, p0:29.19, v0:-0.5.5.0? ",25.69
"t0:0.0, p0:71.3, v0:-0.56.1.0? ",70.74
"t0:0.0, p0:25.88, v0:0.37.6.0? ",26.6
"t0:0.0, p0:93.18, v0:0.17.3.0? ",93.39
"t0:0.0, p0:97.02, v0:0.26.2.0? ",97.44
"t0:0.0, p0:49.41, v0:0.68.2.0? ",50.67
"t0:0.0, p0:76.28, v0:0.5.2.0? ",77.18
"t0:0.0, p0:77.82, v0:-0.16.5.0? ",76.02
"t0:0.0, p0:7.39, v0:0.1.4.0? ",7.19
"t0:0.0, p0:73.69, v0:-0.55.4.0? ",70.89
"t0:0.0, p0:26.6, v0:0.96.3.0? ",29.18
"t0:0.0, p0:91.06, v0:-0.81.4.0? ",87.22
"t0:0.0, p0:99.61, v0:-0.16.6.0? ",97.15
"t0:0.0, p0:49.6, v0:0.79.3.0? ",51.67
"t0:0.0, p0:2.17, v0:0.26.2.0? ",2.59
"t0:0.0, p0:56.09, v0:-0.63.1.0? ",55.46
"t0:0.0, p0:10.53, v0:0.97.5.0? ",14.38
"t0:0.0, p0:63.92, v0:0.88.6.0? ",67.7
"t0:0.0, p0:14.09, v0:-0.39.3.0? ",12.62
"t0:0.0, p0:24.22, v0:0.37.5.0? ",25.07
"t0:0.0, p0:96.63, v0:0.5.2.0? ",97.53
"t0:0.0, p0:76.31, v0:-0.25.6.0? ",73.31
"t0:0.0, p0:74.36, v0:0.16.1.0? ",74.52
"t0:0.0, p0:31.64, v0:0.93.2.0? ",33.4
"t0:0.0, p0:28.89, v0:-0.72.3.0? ",26.43
"t0:0.0, p0:43.76, v0:0.84.4.0? ",46.52
"t0:0.0, p0:60.33, v0:0.51.2.0? ",61.25
"t0:0.0, p0:28.34, v0:0.91.2.0? ",30.06
"t0:0.0, p0:89.35, v0:0.65.4.0? ",91.35
"t0:0.0, p0:11.7, v0:0.82.2.0? ",13.24
"t0:0.0, p0:93.87, v0:0.39.2.0? ",94.55
"t0:0.0, p0:55.36, v0:0.72.1.0? ",56.08
"t0:0.0, p0:87.62, v0:0.39.2.0? ",88.3
"t0:0.0, p0:35.12, v0:-0.45.3.0? ",33.47
"t0:0.0, p0:92.87, v0:-0.14.1.0? ",92.73
"t0:0.0, p0:99.29, v0:-0.94.2.0? ",97.31
"t0:0.0, p0:39.55, v0:-0.31.2.0? ",38.83
"t0:0.0, p0:82.73, v0:-0.88.4.0? ",78.61
"t0:0.0, p0:41.87, v0:-0.79.4.0? ",38.11
"t0:0.0, p0:44.77, v0:-0.01.4.0? ",44.13
"t0:0.0, p0:4.32, v0:0.29.6.0? ",4.56
"t0:0.0, p0:16.27, v0:0.36.5.0? ",17.07
"t0:0.0, p0:6.72, v0:-0.82.6.0? ",0.3
"t0:0.0, p0:37.39, v0:0.61.1.0? ",38.0
"t0:0.0, p0:77.1, v0:0.24.3.0? ",77.52
"t0:0.0, p0:74.14, v0:-0.45.3.0? ",72.49
"t0:0.0, p0:34.07, v0:-0.82.2.0? ",32.33
"t0:0.0, p0:62.34, v0:0.09.3.0? ",62.31
"t0:0.0, p0:44.71, v0:-0.64.1.0? ",44.07
"t0:0.0, p0:66.32, v0:0.72.1.0? ",67.04
"t0:0.0, p0:26.0, v0:-0.0.1.0? ",26.0
"t0:0.0, p0:29.81, v0:-0.98.6.0? ",22.43
"t0:0.0, p0:60.6, v0:0.38.4.0? ",61.52
"t0:0.0, p0:46.1, v0:0.04.2.0? ",46.08
"t0:0.0, p0:32.46, v0:0.39.2.0? ",33.14
"t0:0.0, p0:18.06, v0:0.07.3.0? ",17.97
"t0:0.0, p0:72.61, v0:-0.05.6.0? ",70.81
"t0:0.0, p0:94.87, v0:0.42.6.0? ",95.89
"t0:0.0, p0:10.53, v0:0.7.4.0? ",12.73
"t0:0.0, p0:2.93, v0:0.47.1.0? ",3.4
"t0:0.0, p0:99.83, v0:-0.42.6.0? ",95.81
"t0:0.0, p0:31.74, v0:-0.28.6.0? ",28.56
"t0:0.0, p0:72.13, v0:0.02.4.0? ",71.61
"t0:0.0, p0:41.78, v0:-0.01.4.0? ",41.14
"t0:0.0, p0:29.32, v0:-0.25.4.0? ",27.72
"t0:0.0, p0:63.43, v0:0.09.6.0? ",62.47
"t0:0.0, p0:95.36, v0:0.8.4.0? ",97.96
"t0:0.0, p0:91.29, v0:-0.85.3.0? ",88.44
"t0:0.0, p0:74.92, v0:0.54.4.0? ",76.48
"t0:0.0, p0:12.25, v0:-0.02.5.0? ",11.15
"t0:0.0, p0:49.22, v0:0.31.6.0? ",49.58
"t0:0.0, p0:63.97, v0:-0.04.2.0? ",63.79
"t0:0.0, p0:4.04, v0:0.05.5.0? ",3.29
"t0:0.0, p0:9.28, v0:0.34.1.0? ",9.62
"t0:0.0, p0:81.94, v0:-0.72.2.0? ",80.4
"t0:0.0, p0:73.19, v0:-0.79.2.0? ",71.51
"t0:0.0, p0:79.26, v0:-0.9.1.0? ",78.36
"t0:0.0, p0:5.48, v0:0.66.2.0? ",6.7
"t0:0.0, p0:85.18, v0:0.97.2.0? ",87.02
"t0:0.0, p0:54.97, v0:-0.4.5.0? ",51.97
"t0:0.0, p0:46.9, v0:-0.76.4.0? ",43.26
"t0:0.0, p0:92.21, v0:-0.36.3.0? ",90.83
"t0:0.0, p0:96.94, v0:-0.92.4.0? ",92.66
"t0:0.0, p0:88.45, v0:-0.81.6.0? ",82.09
"t0:0.0, p0:44.08, v0:0.29.5.0? ",44.53
"t0:0.0, p0:11.8, v0:0.37.6.0? ",12.52
"t0:0.0, p0:42.23, v0:-0.04.3.0? ",41.81
"t0:0.0, p0:72.61, v0:-0.54.2.0? ",71.43
"t0:0.0, p0:1.8, v0:0.43.4.0? ",2.92
"t0:0.0, p0:53.93, v0:-0.41.5.0? ",50.88
"t0:0.0, p0:57.86, v0:0.9.5.0? ",61.36
"t0:0.0, p0:23.21, v0:-0.98.6.0? ",15.83
"t0:0.0, p0:50.83, v0:-0.27.4.0? ",49.15
"t0:0.0, p0:70.49, v0:0.09.5.0? ",69.94
"t0:0.0, p0:87.21, v0:0.77.1.0? ",87.98
"t0:0.0, p0:9.88, v0:0.27.5.0? ",10.23
"t0:0.0, p0:1.37, v0:-0.95.2.0? ",0.0
"t0:0.0, p0:56.0, v0:0.98.2.0? ",57.86
"t0:0.0, p0:43.46, v0:0.95.3.0? ",46.01
"t0:0.0, p0:63.01, v0:-0.85.5.0? ",57.76
"t0:0.0, p0:26.57, v0:0.26.1.0? ",26.83
"t0:0.0, p0:62.86, v0:0.88.1.0? ",63.74
"t0:0.0, p0:78.83, v0:-0.99.6.0? ",71.39
"t0:0.0, p0:55.2, v0:-0.92.5.0? ",49.6
"t0:0.0, p0:76.04, v0:-0.53.2.0? ",74.88
