question,answer
"An object is dropped at time 0.0 with initial position 51.23, 97.42 and initial velocity 0.0, 0.08.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",97.36
"An object is dropped at time 0.0 with initial position 94.38, 14.27 and initial velocity 0.0, 0.98.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",16.13
"An object is dropped at time 0.0 with initial position 26.49, 12.63 and initial velocity 0.0, 0.27.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",12.98
"An object is dropped at time 0.0 with initial position 41.84, 88.7 and initial velocity 0.0, -0.61.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",85.66
"An object is dropped at time 0.0 with initial position 37.44, 84.71 and initial velocity 0.0, -0.03.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",84.68
"An object is dropped at time 0.0 with initial position 20.01, 42.26 and initial velocity 0.0, 0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",46.7
"An object is dropped at time 0.0 with initial position 80.76, 68.46 and initial velocity 0.0, -0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",67.83
"An object is dropped at time 0.0 with initial position 33.91, 86.64 and initial velocity 0.0, -0.65.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",81.24
"An object is dropped at time 0.0 with initial position 40.87, 9.01 and initial velocity 0.0, -0.01.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",8.89
"An object is dropped at time 0.0 with initial position 25.95, 41.71 and initial velocity 0.0, 0.77.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",43.15
"An object is dropped at time 0.0 with initial position 8.54, 66.87 and initial velocity 0.0, 0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",65.97
"An object is dropped at time 0.0 with initial position 78.07, 37.5 and initial velocity 0.0, 0.79.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",40.74
"An object is dropped at time 0.0 with initial position 85.23, 57.97 and initial velocity 0.0, 0.46.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",59.27
"An object is dropped at time 0.0 with initial position 45.81, 70.68 and initial velocity 0.0, 0.13.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",70.33
"An object is dropped at time 0.0 with initial position 7.45, 29.09 and initial velocity 0.0, -0.54.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",28.55
"An object is dropped at time 0.0 with initial position 24.03, 9.58 and initial velocity 0.0, 0.93.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",11.34
"An object is dropped at time 0.0 with initial position 70.86, 8.05 and initial velocity 0.0, -0.4.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",5.05
"An object is dropped at time 0.0 with initial position 18.82, 36.8 and initial velocity 0.0, -0.42.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",34.52
"An object is dropped at time 0.0 with initial position 50.03, 67.66 and initial velocity 0.0, 0.5.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",69.16
"An object is dropped at time 0.0 with initial position 73.77, 76.39 and initial velocity 0.0, -0.83.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",71.24
"An object is dropped at time 0.0 with initial position 38.18, 0.51 and initial velocity 0.0, -0.73.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",0.0
"An object is dropped at time 0.0 with initial position 7.87, 30.35 and initial velocity 0.0, 0.72.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",32.21
"An object is dropped at time 0.0 with initial position 13.61, 63.05 and initial velocity 0.0, -0.69.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",60.68
"An object is dropped at time 0.0 with initial position 49.09, 38.39 and initial velocity 0.0, -0.33.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",37.1
"An object is dropped at time 0.0 with initial position 71.38, 17.71 and initial velocity 0.0, -0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",15.52
"An object is dropped at time 0.0 with initial position 10.47, 9.74 and initial velocity 0.0, 0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",9.24
"An object is dropped at time 0.0 with initial position 69.55, 60.76 and initial velocity 0.0, -0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",60.16
"An object is dropped at time 0.0 with initial position 30.67, 21.34 and initial velocity 0.0, 0.43.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",22.42
"An object is dropped at time 0.0 with initial position 0.64, 56.53 and initial velocity 0.0, 0.01.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",55.97
"An object is dropped at time 0.0 with initial position 0.71, 44.57 and initial velocity 0.0, 0.78.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",46.03
"An object is dropped at time 0.0 with initial position 12.82, 22.61 and initial velocity 0.0, -0.06.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",21.77
"An object is dropped at time 0.0 with initial position 16.97, 11.49 and initial velocity 0.0, 0.63.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",12.12
"An object is dropped at time 0.0 with initial position 32.68, 99.26 and initial velocity 0.0, -0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",91.82
"An object is dropped at time 0.0 with initial position 51.91, 13.59 and initial velocity 0.0, 0.51.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",15.15
"An object is dropped at time 0.0 with initial position 78.11, 48.53 and initial velocity 0.0, -0.71.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",47.01
"An object is dropped at time 0.0 with initial position 41.62, 88.98 and initial velocity 0.0, 0.55.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",89.98
"An object is dropped at time 0.0 with initial position 66.9, 9.56 and initial velocity 0.0, -0.37.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",7.48
"An object is dropped at time 0.0 with initial position 14.39, 13.68 and initial velocity 0.0, -0.1.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",12.68
"An object is dropped at time 0.0 with initial position 48.6, 37.58 and initial velocity 0.0, 0.31.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",38.1
"An object is dropped at time 0.0 with initial position 1.94, 43.56 and initial velocity 0.0, -0.99.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",36.12
"An object is dropped at time 0.0 with initial position 51.91, 31.24 and initial velocity 0.0, -0.31.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",30.01
"An object is dropped at time 0.0 with initial position 18.78, 73.31 and initial velocity 0.0, 0.07.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",73.38
"An object is dropped at time 0.0 with initial position 62.22, 35.4 and initial velocity 0.0, -0.34.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",35.06
"An object is dropped at time 0.0 with initial position 28.24, 87.32 and initial velocity 0.0, 0.46.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",87.78
"An object is dropped at time 0.0 with initial position 82.79, 4.66 and initial velocity 0.0, 0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 2.0?",4.74
"An object is dropped at time 0.0 with initial position 81.75, 91.22 and initial velocity 0.0, -0.24.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",88.28
"An object is dropped at time 0.0 with initial position 27.33, 2.72 and initial velocity 0.0, 0.86.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",6.38
"An object is dropped at time 0.0 with initial position 3.0, 62.01 and initial velocity 0.0, 0.98.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 6.0?",66.39
"An object is dropped at time 0.0 with initial position 53.82, 24.34 and initial velocity 0.0, -0.81.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 4.0?",20.5
"An object is dropped at time 0.0 with initial position 10.52, 87.83 and initial velocity 0.0, 0.84.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",88.67
"An object is dropped at time 0.0 with initial position 82.59, 67.67 and initial velocity 0.0, 0.25.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",68.12
"An object is dropped at time 0.0 with initial position 18.01, 1.19 and initial velocity 0.0, -0.75.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",0.44
"An object is dropped at time 0.0 with initial position 88.6, 18.2 and initial velocity 0.0, 0.64.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 1.0?",18.84
"An object is dropped at time 0.0 with initial position 42.52, 96.77 and initial velocity 0.0, -0.09.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",96.2
"An object is dropped at time 0.0 with initial position 8.98, 40.41 and initial velocity 0.0, 0.14.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 5.0?",40.11
"An object is dropped at time 0.0 with initial position 48.71, 63.53 and initial velocity 0.0, -0.81.Acceleration under Gravity is -0.1. What is the position of the vertical object at time 3.0?",60.8
